currency,strategy_id,strategy_family,selected_signal_family,policy,horizon,signal_count,total_push_count,evaluated_signal_count,signals_per_week,market_signals_per_week,quality_scope,active_weeks,active_week_share,weekly_count_cv,median_gap_days,p90_gap_days,max_gap_days,hit_rate,hit_target,random_hit_rate_mean,random_hit_rate_p05,random_hit_rate_p95,hit_lift,hit_uplift_ratio,hit_rate_10bp,random_hit_rate_10bp_mean,hit_uplift_ratio_10bp,hit_rate_25bp,random_hit_rate_25bp_mean,hit_uplift_ratio_25bp,forward_hold_rate,random_forward_hold_rate_mean,forward_hold_uplift_ratio,forward_hold_rate_10bp,random_forward_hold_rate_10bp_mean,forward_hold_uplift_ratio_10bp,forward_hold_rate_25bp,random_forward_hold_rate_25bp_mean,forward_hold_uplift_ratio_25bp,local_min_hit_rate,random_local_min_hit_rate_mean,local_min_uplift_ratio,local_min_hit_rate_10bp,random_local_min_hit_rate_10bp_mean,local_min_uplift_ratio_10bp,local_min_hit_rate_25bp,random_local_min_hit_rate_25bp_mean,local_min_uplift_ratio_25bp,hit_p_value,week_matched_random_hit_rate_mean,week_matched_hit_lift,week_matched_hit_p_value,benefit_bps,benefit_ci_low_95,benefit_ci_high_95,benefit_p_value_vs_zero,forward_change_bps,random_forward_change_bps_mean,future_regret_bps,random_future_regret_bps_mean,first_signal,last_signal
UZS,momentum_streak_3d__spike_only,spike_policy,spike_policy,spike_only,3,53,53,53,0.3419354838709677,0.3419354838709677,pure_spike_signals,53,0.3419354838709677,1.3872736939359847,15.5,35.9,68.0,0.37735849056603776,no_lower_price_in_next_h_observations,0.3517610062893082,0.24528301886792453,0.4528301886792453,1.0727695333452532,1.0727695333452532,0.41509433962264153,0.39496855345911946,1.050955414012739,0.4528301886792453,0.45182389937106926,1.0022271714922049,0.37735849056603776,0.3517610062893082,1.0727695333452532,0.41509433962264153,0.39496855345911946,1.050955414012739,0.4528301886792453,0.45182389937106926,1.0022271714922049,0.37735849056603776,0.09345911949685534,4.037685060565276,0.41509433962264153,0.12415094339622641,3.3434650455927053,0.4528301886792453,0.18257861635220124,2.4801929038925254,0.4152823920265781,0.23767295597484273,1.5877216194760522,0.009966777408637873,79.92423587071822,60.11007707423164,108.5311134482451,0.0033222591362126247,7.446792503088297,-1.5546942255670728,86.2031213476848,86.01184417380409,2023-09-13,2026-06-11
UZS,momentum_streak_4d__spike_only,spike_policy,spike_policy,spike_only,3,28,28,28,0.18064516129032257,0.18064516129032257,pure_spike_signals,28,0.18064516129032257,2.129721645125082,27.0,64.60000000000001,132.0,0.25,no_lower_price_in_next_h_observations,0.3573809523809524,0.21428571428571427,0.5,0.6995336442371751,0.6995336442371751,0.2857142857142857,0.4055952380952381,0.7044320516583503,0.35714285714285715,0.45928571428571424,0.7776049766718508,0.25,0.3573809523809524,0.6995336442371751,0.2857142857142857,0.4055952380952381,0.7044320516583503,0.35714285714285715,0.45928571428571424,0.7776049766718508,0.25,0.09488095238095237,2.6348808030112925,0.2857142857142857,0.12797619047619047,2.2325581395348837,0.35714285714285715,0.18833333333333332,1.8963337547408345,0.920265780730897,0.14833333333333334,1.6853932584269662,0.12624584717607973,60.81648837736638,39.406672816588696,82.98355773088073,0.0033222591362126247,-35.215042379883684,-2.6674345202037943,95.14236038882845,86.7584353728729,2023-10-25,2026-05-21
UZS,momentum_streak_5d__spike_only,spike_policy,spike_policy,spike_only,3,16,16,16,0.1032258064516129,0.1032258064516129,pure_spike_signals,16,0.1032258064516129,2.947456530637899,34.0,123.79999999999998,195.0,0.3125,no_lower_price_in_next_h_observations,0.35541666666666666,0.1875,0.5625,0.8792497069167644,0.8792497069167644,0.4375,0.403125,1.0852713178294573,0.5,0.458125,1.0914051841746248,0.3125,0.35541666666666666,0.8792497069167644,0.4375,0.403125,1.0852713178294573,0.5,0.458125,1.0914051841746248,0.3125,0.095,3.289473684210526,0.4375,0.12395833333333334,3.5294117647058822,0.5,0.18333333333333332,2.7272727272727275,0.7508305647840532,0.15416666666666667,2.0270270270270268,0.059800664451827246,54.09875103831375,29.23452292521726,81.52543265724758,0.0033222591362126247,-13.185716807351396,-3.3444444426838125,80.66113042177567,86.91997007098954,2023-10-26,2026-05-13
AMD,momentum_streak_2d__spike_only,spike_policy,spike_policy,spike_only,4,86,86,86,0.5548387096774193,0.5548387096774193,pure_spike_signals,85,0.5483870967741935,0.9188254076808565,10.0,24.0,46.0,0.2441860465116279,no_lower_price_in_next_h_observations,0.3182558139534884,0.2441860465116279,0.3953488372093023,0.7672634271099743,0.7672634271099743,0.26744186046511625,0.35007751937984494,0.7639503985828167,0.3372093023255814,0.4014728682170542,0.8399304885112957,0.2441860465116279,0.3182558139534884,0.7672634271099743,0.26744186046511625,0.35007751937984494,0.7639503985828167,0.3372093023255814,0.4014728682170542,0.8399304885112957,0.16279069767441862,0.07562015503875968,2.1527421834956435,0.16279069767441862,0.09,1.8087855297157625,0.2441860465116279,0.12868217054263564,1.8975903614457832,0.9634551495016611,0.20937984496124032,1.1662347278785634,0.23255813953488372,18.92016596263215,7.954362358954622,31.42645809076671,0.0033222591362126247,-32.24181424716135,-2.9797973194857716,132.40094793573056,105.42209700372953,2023-09-12,2026-08-22
AMD,momentum_streak_3d__spike_only,spike_policy,spike_policy,spike_only,4,51,51,51,0.32903225806451614,0.32903225806451614,pure_spike_signals,50,0.3225806451612903,1.4691496231317012,17.0,37.60000000000001,68.0,0.3137254901960784,no_lower_price_in_next_h_observations,0.3211764705882353,0.2343137254901961,0.43235294117647083,0.9768009768009768,0.9768009768009768,0.3333333333333333,0.35398692810457516,0.9416543574593795,0.35294117647058826,0.4037908496732026,0.8740692780835222,0.3137254901960784,0.3211764705882353,0.9768009768009768,0.3333333333333333,0.35398692810457516,0.9416543574593795,0.35294117647058826,0.4037908496732026,0.8740692780835222,0.3137254901960784,0.07196078431372549,4.35967302452316,0.3137254901960784,0.08764705882352941,3.5794183445190155,0.3333333333333333,0.1288888888888889,2.586206896551724,0.5548172757475083,0.1981045751633987,1.583635763774332,0.009966777408637873,65.15346083280903,40.30290759646084,96.84588533720905,0.0033222591362126247,-22.88084457287669,-1.662716302295857,126.13169241403975,104.23017078896973,2023-09-13,2026-07-04
AMD,momentum_streak_4d__spike_only,spike_policy,spike_policy,spike_only,4,31,31,31,0.2,0.2,pure_spike_signals,31,0.2,2.0,24.0,70.70000000000002,124.0,0.25806451612903225,no_lower_price_in_next_h_observations,0.3143010752688172,0.1935483870967742,0.45161290322580644,0.8210742387957578,0.8210742387957578,0.2903225806451613,0.34795698924731183,0.8343634116192831,0.2903225806451613,0.3976344086021505,0.7301243915630071,0.25806451612903225,0.3143010752688172,0.8210742387957578,0.2903225806451613,0.34795698924731183,0.8343634116192831,0.2903225806451613,0.3976344086021505,0.7301243915630071,0.25806451612903225,0.07193548387096774,3.587443946188341,0.2903225806451613,0.08731182795698925,3.32512315270936,0.2903225806451613,0.12741935483870967,2.278481012658228,0.7940199335548173,0.1341935483870968,1.9230769230769227,0.016611295681063124,74.41428902251262,52.561474511210356,94.40400433536864,0.0033222591362126247,-34.43488021711174,-1.2787622961656415,127.10271828812255,103.0417059579226,2023-10-04,2026-05-22
AMD,momentum_streak_5d__spike_only,spike_policy,spike_policy,spike_only,4,15,15,15,0.0967741935483871,0.0967741935483871,pure_spike_signals,15,0.0967741935483871,3.055050463303893,31.0,178.00000000000009,241.0,0.26666666666666666,no_lower_price_in_next_h_observations,0.3277777777777778,0.13333333333333333,0.5333333333333333,0.8135593220338982,0.8135593220338982,0.26666666666666666,0.3615555555555556,0.7375537799631222,0.26666666666666666,0.40688888888888886,0.655379574003277,0.26666666666666666,0.3277777777777778,0.8135593220338982,0.26666666666666666,0.3615555555555556,0.7375537799631222,0.26666666666666666,0.40688888888888886,0.655379574003277,0.26666666666666666,0.07644444444444444,3.488372093023256,0.26666666666666666,0.09133333333333332,2.9197080291970807,0.26666666666666666,0.13311111111111112,2.003338898163606,0.7807308970099668,0.22,1.2121212121212122,0.4019933554817276,110.10020602904449,43.24601939414039,172.35910335473233,0.006644518272425249,52.53867171181894,0.314149172284278,133.04893522625338,104.28254249607797,2023-10-05,2026-05-13
KGS,momentum_streak_2d__spike_only,spike_policy,spike_policy,spike_only,4,89,89,89,0.5741935483870968,0.5741935483870968,pure_spike_signals,85,0.5483870967741935,0.9476913655712156,9.0,24.0,35.0,0.24719101123595505,no_lower_price_in_next_h_observations,0.3163670411985019,0.24719101123595505,0.38202247191011235,0.7813424884574405,0.7813424884574405,0.2696629213483146,0.3534831460674157,0.7628734901462174,0.3146067415730337,0.4162172284644195,0.7558715018446863,0.24719101123595505,0.3163670411985019,0.7813424884574405,0.2696629213483146,0.3534831460674157,0.7628734901462174,0.3146067415730337,0.4162172284644195,0.7558715018446863,0.1348314606741573,0.07254681647940074,1.8585441404233352,0.1797752808988764,0.10205992509363296,1.7614678899082568,0.24719101123595505,0.15505617977528088,1.5942028985507248,0.9534883720930233,0.18794007490636702,1.3152650458349942,0.04983388704318937,14.85844598183682,3.051723613591713,24.71951376425945,0.0033222591362126247,-37.27679307478417,-5.50605657824627,125.990847531917,101.18822539848308,2023-09-12,2026-08-21
KGS,momentum_streak_3d__spike_only,spike_policy,spike_policy,spike_only,4,55,55,55,0.3548387096774194,0.3548387096774194,pure_spike_signals,54,0.34838709677419355,1.3858792000116003,15.5,39.500000000000014,98.0,0.3090909090909091,no_lower_price_in_next_h_observations,0.3173939393939394,0.21818181818181817,0.41818181818181815,0.9738399847240786,0.9738399847240786,0.32727272727272727,0.3555757575757576,0.9204022498721662,0.38181818181818183,0.4170909090909091,0.9154315605928509,0.3090909090909091,0.3173939393939394,0.9738399847240786,0.32727272727272727,0.3555757575757576,0.9204022498721662,0.38181818181818183,0.4170909090909091,0.9154315605928509,0.2909090909090909,0.07303030303030303,3.983402489626556,0.3090909090909091,0.09933333333333333,3.111653447223917,0.32727272727272727,0.1532121212121212,2.136075949367089,0.6013289036544851,0.17345454545454544,1.7819706498951782,0.0033222591362126247,62.87439162553538,38.709021291513956,88.87701300282916,0.0033222591362126247,-22.337572953002592,-7.196009576726637,116.84535464237234,102.64505692580377,2023-09-13,2026-08-22
KGS,momentum_streak_4d__spike_only,spike_policy,spike_policy,spike_only,4,32,32,32,0.2064516129032258,0.2064516129032258,pure_spike_signals,32,0.2064516129032258,1.9605483926697653,21.0,70.0,124.0,0.21875,no_lower_price_in_next_h_observations,0.30614583333333334,0.1875,0.40625,0.7145287512759442,0.7145287512759442,0.25,0.345,0.7246376811594204,0.28125,0.4088541666666667,0.6878980891719745,0.21875,0.30614583333333334,0.7145287512759442,0.25,0.345,0.7246376811594204,0.28125,0.4088541666666667,0.6878980891719745,0.21875,0.07,3.1249999999999996,0.25,0.10041666666666667,2.4896265560165975,0.28125,0.15135416666666668,1.8582243633860975,0.9235880398671097,0.11916666666666667,1.8356643356643356,0.05647840531561462,76.36161174836178,53.059395709507825,107.90601137985045,0.0033222591362126247,-42.86894071219065,-5.714226825973971,108.58599581741518,101.79246551807259,2023-10-25,2026-07-28
KGS,momentum_streak_5d__spike_only,spike_policy,spike_policy,spike_only,4,16,16,16,0.1032258064516129,0.1032258064516129,pure_spike_signals,16,0.1032258064516129,2.9474565306378993,34.0,134.6,202.0,0.1875,no_lower_price_in_next_h_observations,0.3177083333333333,0.125,0.5,0.5901639344262295,0.5901639344262295,0.1875,0.35270833333333335,0.531600708800945,0.25,0.4195833333333333,0.5958291956305859,0.1875,0.3177083333333333,0.5901639344262295,0.1875,0.35270833333333335,0.531600708800945,0.25,0.4195833333333333,0.5958291956305859,0.1875,0.07458333333333333,2.5139664804469275,0.1875,0.098125,1.910828025477707,0.25,0.156875,1.5936254980079683,0.9368770764119602,0.17854166666666665,1.0501750291715286,0.6578073089700996,67.08479248081252,41.16685638595638,98.91118894790274,0.0033222591362126247,-37.44578922473693,-2.324258967969149,139.54289474019458,97.84388217824889,2023-10-26,2026-05-13
