strategy_id,train_count,train_signals_per_week,train_hit_rate,train_random_hit_rate,train_hit_lift,train_benefit_bps,frequency_gate,sample_gate,benefit_gate,lift_gate,frequency_distance,currency,signal_family,scenario,selection_horizon,fold_start,fold_end
level_L250_p95,49,0.10606060606060606,0.40816326530612246,0.33107803337843933,1.2328310070622255,45.10323577471188,False,True,True,True,0.8939393939393939,AMD,level,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_down_L20_r400_b0bp,48,0.1038961038961039,0.4583333333333333,0.33107803337843933,1.384366485013624,38.96797228558925,False,True,True,True,0.8961038961038961,AMD,corridor_exit_down,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_up_L5_r100_b0bp,108,0.23376623376623376,0.6574074074074074,0.5137573297248534,1.2796068676226708,-17.315070426174376,False,True,False,True,0.7662337662337663,AMD,corridor_exit_up,window_closing,3,2023-01-01,2024-01-01
level_L250_p95,49,0.09551656920077972,0.40816326530612246,0.34334415584415584,1.1887875717662952,45.10323577471188,False,True,True,False,0.9044834307992202,AMD,level,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_down_L20_r400_b0bp,50,0.09746588693957114,0.44,0.34334415584415584,1.2815130023640662,35.071147405083906,False,True,True,True,0.9025341130604289,AMD,corridor_exit_down,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_up_L5_r100_b0bp,122,0.2378167641325536,0.680327868852459,0.5219155844155844,1.3035208933533897,-14.237271106954339,False,True,False,True,0.7621832358674464,AMD,corridor_exit_up,window_closing,3,2024-01-01,2025-01-01
level_L250_p95,52,0.09219858156028368,0.4423076923076923,0.3480825958702065,1.2706975228161668,58.6897535377443,False,True,True,True,0.9078014184397163,AMD,level,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_down_L20_r400_b0bp,57,0.10106382978723404,0.43859649122807015,0.3480825958702065,1.2600356824264047,37.46004235760546,False,True,True,True,0.898936170212766,AMD,corridor_exit_down,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_up_L5_r100_b0bp,138,0.24468085106382978,0.6666666666666666,0.523598820058997,1.2732394366197182,-12.598556457171043,False,True,False,True,0.7553191489361702,AMD,corridor_exit_up,window_closing,3,2025-01-01,2026-01-01
level_L250_p95,77,0.12520325203252033,0.37662337662337664,0.3430212909766813,1.0979591836734695,43.98750815228601,False,True,True,False,0.8747967479674796,AMD,level,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_down_L20_r400_b0bp,61,0.0991869918699187,0.4262295081967213,0.3430212909766813,1.242574497294678,36.96533739520104,False,True,True,True,0.9008130081300814,AMD,corridor_exit_down,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b25bp,55,0.08943089430894309,0.6545454545454545,0.5153768164920581,1.270032786885246,-32.81528038452477,False,True,False,True,0.9105691056910569,AMD,corridor_exit_up,window_closing,3,2026-01-01,2026-09-03
level_L120_p80,76,0.36893203883495146,0.4605263157894737,0.3225152129817444,1.427921218139689,60.2692097310161,False,True,True,True,0.6310679611650485,KGS,level,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_down_L5_r200_b25bp,53,0.25728155339805825,0.37735849056603776,0.3225152129817444,1.1700486531387209,55.236620176998265,False,True,True,False,0.7427184466019418,KGS,corridor_exit_down,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_up_L5_r100_b0bp,40,0.1941747572815534,0.55,0.5060851926977687,1.0867735470941884,-25.554685101078388,False,True,False,False,0.8058252427184466,KGS,corridor_exit_up,window_closing,3,2018-01-01,2019-01-01
level_L120_p95,39,0.1517509727626459,0.46153846153846156,0.3309002433090024,1.394796380090498,48.956773173613165,False,True,True,True,0.8482490272373541,KGS,level,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_down_L5_r200_b0bp,95,0.36964980544747084,0.4105263157894737,0.3309002433090024,1.2406346749226007,50.14829091438677,False,True,True,True,0.6303501945525292,KGS,corridor_exit_down,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_up_L10_r200_b0bp,39,0.1517509727626459,0.5641025641025641,0.5117599351175993,1.1022796537852007,-29.197291913279457,False,True,False,False,0.8482490272373541,KGS,corridor_exit_up,window_closing,3,2019-01-01,2020-01-01
level_L120_p80,117,0.37987012987012986,0.41025641025641024,0.3211629479377958,1.2774089068825911,41.92330599526619,False,True,True,True,0.6201298701298701,KGS,level,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_down_L5_r100_b0bp,70,0.22727272727272727,0.38571428571428573,0.3211629479377958,1.2009924812030075,27.2887377341198,False,True,True,True,0.7727272727272727,KGS,corridor_exit_down,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_up_L10_r200_b0bp,54,0.17532467532467533,0.5555555555555556,0.5023664638269101,1.1058770749214895,-29.97432830016914,False,True,False,False,0.8246753246753247,KGS,corridor_exit_up,window_closing,3,2020-01-01,2021-01-01
level_L60_p90,107,0.298050139275766,0.411214953271028,0.3205574912891986,1.2828118650954896,51.53859994617853,False,True,True,True,0.701949860724234,KGS,level,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_down_L5_r100_b0bp,78,0.21727019498607242,0.38461538461538464,0.3205574912891986,1.1998327759197327,35.42808151404799,False,True,True,False,0.7827298050139275,KGS,corridor_exit_down,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_up_L10_r200_b0bp,58,0.1615598885793872,0.5689655172413793,0.5023228803716608,1.1326689256527807,-28.611799400554403,False,True,False,False,0.8384401114206128,KGS,corridor_exit_up,window_closing,3,2021-01-01,2022-01-01
level_L250_p90,101,0.24574209245742093,0.4158415841584158,0.32131979695431473,1.2941673314250854,34.87079626411145,False,True,True,True,0.754257907542579,KGS,level,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_down_L5_r100_b0bp,97,0.2360097323600973,0.38144329896907214,0.32131979695431473,1.1871142163808406,34.68322307176374,False,True,True,False,0.7639902676399026,KGS,corridor_exit_down,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_up_L20_r400_b25bp,38,0.09245742092457421,0.5789473684210527,0.49949238578680205,1.159071459135644,-48.25332586421421,False,True,False,False,0.9075425790754258,KGS,corridor_exit_up,window_closing,3,2022-01-01,2023-01-01
level_L120_p95,93,0.2012987012987013,0.3978494623655914,0.32476319350473615,1.2250448028673835,65.43247791534378,False,True,True,True,0.7987012987012987,KGS,level,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_down_L5_r100_b0bp,101,0.21861471861471862,0.37623762376237624,0.32476319350473615,1.1584983498349835,37.70686501725888,False,True,True,False,0.7813852813852814,KGS,corridor_exit_down,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b50bp,31,0.0670995670995671,0.6451612903225806,0.4984212900315742,1.2944095752444897,-56.6876974048847,False,True,False,True,0.9329004329004329,KGS,corridor_exit_up,window_closing,3,2023-01-01,2024-01-01
level_L120_p95,93,0.18128654970760233,0.3978494623655914,0.3372564935064935,1.1796643505039919,65.43247791534378,False,True,True,False,0.8187134502923976,KGS,level,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_down_L5_r100_b0bp,113,0.2202729044834308,0.39823008849557523,0.3372564935064935,1.1807929459122712,37.27335162731161,False,True,True,False,0.7797270955165692,KGS,corridor_exit_down,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_up_L20_r400_b50bp,36,0.07017543859649122,0.6944444444444444,0.5073051948051948,1.368888888888889,-47.46149035604894,False,True,False,True,0.9298245614035088,KGS,corridor_exit_up,window_closing,3,2024-01-01,2025-01-01
level_L120_p95,99,0.17553191489361702,0.41414141414141414,0.34365781710914456,1.2050981922226558,70.60341749266662,False,True,True,True,0.824468085106383,KGS,level,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_down_L5_r100_b0bp,125,0.22163120567375885,0.376,0.34365781710914456,1.0941115879828325,34.74461708338259,False,True,True,False,0.7783687943262412,KGS,corridor_exit_down,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_up_L20_r400_b50bp,42,0.07446808510638298,0.7142857142857143,0.512905604719764,1.3926260655232618,-47.67555909121664,False,True,False,True,0.925531914893617,KGS,corridor_exit_up,window_closing,3,2025-01-01,2026-01-01
level_L120_p70,294,0.47804878048780486,0.36054421768707484,0.33693815478202094,1.070060521701158,33.713242016759985,False,True,True,False,0.5219512195121951,KGS,level,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_down_L5_r100_b0bp,138,0.22439024390243903,0.36231884057971014,0.33693815478202094,1.0753274315700725,32.55866917612464,False,True,True,False,0.775609756097561,KGS,corridor_exit_down,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b50bp,44,0.07154471544715447,0.7272727272727273,0.5042244001351808,1.4423592493297588,-44.41402315220867,False,True,False,True,0.9284552845528455,KGS,corridor_exit_up,window_closing,3,2026-01-01,2026-09-03
level_L60_p95,69,0.33495145631067963,0.42028985507246375,0.3225152129817444,1.3031628839668217,104.07125413455618,False,True,True,True,0.6650485436893203,KZT,level,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_down_L10_r400_b25bp,41,0.19902912621359223,0.34146341463414637,0.3225152129817444,1.0587513422304036,62.884665417797805,False,True,True,False,0.8009708737864077,KZT,corridor_exit_down,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_up_L10_r400_b0bp,56,0.27184466019417475,0.5892857142857143,0.4908722109533469,1.2004870129870129,-46.41565649661529,False,True,False,True,0.7281553398058253,KZT,corridor_exit_up,window_closing,3,2018-01-01,2019-01-01
level_L60_p95,80,0.311284046692607,0.4125,0.3236009732360097,1.274718045112782,94.96914547058654,False,True,True,True,0.688715953307393,KZT,level,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_down_L10_r200_b25bp,35,0.13618677042801555,0.4,0.3236009732360097,1.23609022556391,39.7260144009619,False,True,True,True,0.8638132295719845,KZT,corridor_exit_down,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_up_L20_r400_b0bp,31,0.12062256809338522,0.5483870967741935,0.4882400648824006,1.1231915121637552,-36.69471831807171,False,True,False,False,0.8793774319066148,KZT,corridor_exit_up,window_closing,3,2019-01-01,2020-01-01
level_L60_p95,100,0.3246753246753247,0.4,0.31507775524002707,1.2695278969957082,79.09961594953977,False,True,True,True,0.6753246753246753,KZT,level,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_down_L10_r400_b50bp,48,0.15584415584415584,0.3541666666666667,0.31507775524002707,1.1240611587982832,66.4121971927551,False,True,True,False,0.8441558441558441,KZT,corridor_exit_down,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_up_L10_r400_b0bp,88,0.2857142857142857,0.5454545454545454,0.4759972954699121,1.1459194214876032,-39.3447551728708,False,True,False,False,0.7142857142857143,KZT,corridor_exit_up,window_closing,3,2020-01-01,2021-01-01
level_L60_p95,107,0.298050139275766,0.411214953271028,0.3164924506387921,1.2992883477664408,76.78987089523176,False,True,True,True,0.701949860724234,KZT,level,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_down_L10_r200_b50bp,32,0.08913649025069638,0.375,0.3164924506387921,1.1848623853211009,48.46443116174163,False,True,True,False,0.9108635097493036,KZT,corridor_exit_down,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_up_L10_r400_b0bp,108,0.3008356545961003,0.5462962962962963,0.48257839721254353,1.1320363684984625,-40.18663845155312,False,True,False,False,0.6991643454038997,KZT,corridor_exit_up,window_closing,3,2021-01-01,2022-01-01
level_L60_p95,125,0.30413625304136255,0.4,0.31218274111675126,1.2813008130081303,69.0566570639807,False,True,True,True,0.6958637469586375,KZT,level,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_down_L10_r400_b50bp,60,0.145985401459854,0.31666666666666665,0.31218274111675126,1.0143631436314362,62.52186731440336,False,True,True,False,0.8540145985401459,KZT,corridor_exit_down,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_up_L10_r200_b50bp,38,0.09245742092457421,0.5263157894736842,0.47766497461928936,1.101851333967224,-44.25781133416403,False,True,False,False,0.9075425790754258,KZT,corridor_exit_up,window_closing,3,2022-01-01,2023-01-01
level_L60_p95,138,0.2987012987012987,0.37681159420289856,0.3116824537663509,1.2089599194613982,73.46110533821988,False,True,True,True,0.7012987012987013,KZT,level,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_down_L10_r400_b50bp,64,0.13852813852813853,0.34375,0.3116824537663509,1.1028853111432708,69.48790905532823,False,True,True,False,0.8614718614718615,KZT,corridor_exit_down,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b50bp,31,0.0670995670995671,0.5161290322580645,0.4709066305818674,1.096032628846867,-42.538855981473546,False,True,False,False,0.9329004329004329,KZT,corridor_exit_up,window_closing,3,2023-01-01,2024-01-01
level_L60_p95,144,0.2807017543859649,0.3819444444444444,0.3210227272727273,1.189773844641101,72.99516563459184,False,True,True,False,0.7192982456140351,KZT,level,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_down_L10_r400_b50bp,70,0.1364522417153996,0.34285714285714286,0.3210227272727273,1.0680151706700378,71.00897848154467,False,True,True,False,0.8635477582846004,KZT,corridor_exit_down,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_up_L10_r200_b50bp,47,0.09161793372319688,0.5531914893617021,0.48214285714285715,1.1473601260835304,-40.08323064694443,False,True,False,False,0.9083820662768032,KZT,corridor_exit_up,window_closing,3,2024-01-01,2025-01-01
level_L60_p95,157,0.2783687943262411,0.37579617834394907,0.3219026548672566,1.1674218048897937,71.4595957376378,False,True,True,False,0.7216312056737588,KZT,level,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_down_L10_r400_b50bp,80,0.14184397163120568,0.3375,0.3219026548672566,1.0484536082474227,76.94239954927517,False,True,True,False,0.8581560283687943,KZT,corridor_exit_down,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_up_L10_r200_b50bp,51,0.09042553191489362,0.5490196078431373,0.4830383480825959,1.1365963179164797,-41.03437523547782,False,True,False,False,0.9095744680851063,KZT,corridor_exit_up,window_closing,3,2025-01-01,2026-01-01
level_L60_p95,184,0.2991869918699187,0.358695652173913,0.31699898614396754,1.1315356447575786,67.9596467750978,False,True,True,False,0.7008130081300813,KZT,level,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_down_L10_r400_b50bp,90,0.14634146341463414,0.32222222222222224,0.31699898614396754,1.0164771381189293,73.29534593449574,False,True,True,False,0.8536585365853658,KZT,corridor_exit_down,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b50bp,37,0.06016260162601626,0.5405405405405406,0.47887799932409597,1.1287646150031472,-43.81529279453132,False,True,False,False,0.9398373983739837,KZT,corridor_exit_up,window_closing,3,2026-01-01,2026-09-03
level_L20_p95,84,0.4077669902912621,0.38095238095238093,0.30628803245436104,1.2437716808577737,90.50608452960675,False,True,True,True,0.5922330097087378,TJS,level,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_down_L10_r400_b25bp,40,0.1941747572815534,0.325,0.30628803245436104,1.0610927152317882,66.03963247472889,False,True,True,False,0.8058252427184466,TJS,corridor_exit_down,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_up_L5_r100_b25bp,32,0.1553398058252427,0.65625,0.4898580121703854,1.3396739130434783,-32.00929650062675,False,True,False,True,0.8446601941747574,TJS,corridor_exit_up,window_closing,3,2018-01-01,2019-01-01
level_L20_p95,98,0.38132295719844356,0.37755102040816324,0.31305758313057586,1.2060114201120862,83.72415919336173,False,True,True,True,0.6186770428015564,TJS,level,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_down_L10_r400_b0bp,65,0.2529182879377432,0.36923076923076925,0.31305758313057586,1.1794340374651255,57.97463065859096,False,True,True,False,0.7470817120622568,TJS,corridor_exit_down,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_up_L5_r100_b25bp,43,0.16731517509727625,0.6744186046511628,0.4931062449310625,1.3676943084455324,-26.141818770633066,False,True,False,True,0.8326848249027238,TJS,corridor_exit_up,window_closing,3,2019-01-01,2020-01-01
level_L60_p90,122,0.3961038961038961,0.3442622950819672,0.3076402974983097,1.1190416141235813,40.76056755168525,False,True,True,False,0.6038961038961039,TJS,level,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_down_L10_r400_b25bp,70,0.22727272727272727,0.37142857142857144,0.3076402974983097,1.2073469387755102,57.20681329161458,False,True,True,True,0.7727272727272727,TJS,corridor_exit_down,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_up_L5_r100_b25bp,53,0.17207792207792208,0.6226415094339622,0.49019607843137253,1.270188679245283,-27.81466977492922,False,True,False,True,0.827922077922078,TJS,corridor_exit_up,window_closing,3,2020-01-01,2021-01-01
level_L60_p90,136,0.3788300835654596,0.3382352941176471,0.3124274099883856,1.0826044172315767,41.51921122441108,False,True,True,False,0.6211699164345403,TJS,level,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_down_L10_r400_b0bp,100,0.2785515320334262,0.35,0.3124274099883856,1.1202602230483272,46.533986949774096,False,True,True,False,0.7214484679665738,TJS,corridor_exit_down,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_up_L10_r200_b25bp,46,0.12813370473537605,0.6521739130434783,0.49535423925667826,1.3165808654875377,-26.8627581681565,False,True,False,True,0.8718662952646239,TJS,corridor_exit_up,window_closing,3,2021-01-01,2022-01-01
level_L60_p95,125,0.30413625304136255,0.36,0.3111675126903553,1.1569331158238174,60.34213132724804,False,True,True,False,0.6958637469586375,TJS,level,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_down_L10_r400_b25bp,94,0.22871046228710462,0.3404255319148936,0.3111675126903553,1.0940265870674395,52.04387780580953,False,True,True,False,0.7712895377128954,TJS,corridor_exit_down,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_up_L10_r200_b25bp,53,0.12895377128953772,0.6226415094339622,0.49086294416243653,1.2684630543794266,-32.95834907351598,False,True,False,True,0.8710462287104623,TJS,corridor_exit_up,window_closing,3,2022-01-01,2023-01-01
level_L60_p95,136,0.2943722943722944,0.36764705882352944,0.31709517365809653,1.1594218057066354,68.74152572870757,False,True,True,False,0.7056277056277056,TJS,level,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_down_L10_r400_b50bp,75,0.16233766233766234,0.3333333333333333,0.31709517365809653,1.0512091038406828,71.8533467724772,False,True,True,False,0.8376623376623377,TJS,corridor_exit_down,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b0bp,51,0.11038961038961038,0.6078431372549019,0.4912043301759134,1.2374547615189324,-46.910210456191344,False,True,False,True,0.8896103896103896,TJS,corridor_exit_up,window_closing,3,2023-01-01,2024-01-01
level_L60_p95,142,0.27680311890838205,0.352112676056338,0.3299512987012987,1.0671656012334771,66.5541617492443,False,True,True,False,0.723196881091618,TJS,level,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_down_L10_r400_b25bp,106,0.20662768031189083,0.33962264150943394,0.3299512987012987,1.0293114251897235,56.36694564179194,False,True,True,False,0.7933723196881092,TJS,corridor_exit_down,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_up_L10_r200_b25bp,66,0.1286549707602339,0.6515151515151515,0.5004058441558441,1.3019735063530684,-28.023111863168,False,True,False,True,0.8713450292397661,TJS,corridor_exit_up,window_closing,3,2024-01-01,2025-01-01
level_L60_p95,151,0.26773049645390073,0.3576158940397351,0.3359144542772861,1.0646040665595626,69.12172570381937,False,True,True,False,0.7322695035460993,TJS,level,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_down_L10_r400_b25bp,117,0.2074468085106383,0.3418803418803419,0.3359144542772861,1.017760139604267,59.22723587516164,False,True,True,False,0.7925531914893618,TJS,corridor_exit_down,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_up_L20_r400_b0bp,65,0.11524822695035461,0.676923076923077,0.5029498525073747,1.3459057071960296,-32.264720562238665,False,True,False,True,0.8847517730496454,TJS,corridor_exit_up,window_closing,3,2025-01-01,2026-01-01
level_L60_p95,167,0.27154471544715447,0.3473053892215569,0.3366002027712065,1.0318038621552077,65.90607614029292,False,True,True,False,0.7284552845528456,TJS,level,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_down_L10_r400_b50bp,100,0.16260162601626016,0.34,0.3366002027712065,1.0101004016064257,70.98996280110933,False,True,True,False,0.8373983739837398,TJS,corridor_exit_down,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_up_L10_r200_b25bp,82,0.13333333333333333,0.6829268292682927,0.5028725920919229,1.3580514030946762,-24.057378161758734,False,True,False,True,0.8666666666666667,TJS,corridor_exit_up,window_closing,3,2026-01-01,2026-09-03
level_L20_p95,88,0.42718446601941745,0.3068181818181818,0.3022312373225152,1.015176937156803,71.26518916849338,False,True,True,False,0.5728155339805825,UZS,level,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_down_L10_r400_b0bp,58,0.2815533980582524,0.3448275862068966,0.3022312373225152,1.1409395973154364,40.34261760423394,False,True,True,False,0.7184466019417476,UZS,corridor_exit_down,favourable_now,3,2018-01-01,2019-01-01
corridor_exit_up_L5_r200_b50bp,48,0.23300970873786409,0.6666666666666666,0.4847870182555781,1.3751743375174337,-49.12774970932327,False,True,False,True,0.7669902912621359,UZS,corridor_exit_up,window_closing,3,2018-01-01,2019-01-01
level_L120_p70,144,0.5603112840466926,0.3125,0.31305758313057586,0.9982189119170983,43.39210354930649,False,True,True,False,0.4396887159533074,UZS,level,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_down_L5_r200_b25bp,82,0.31906614785992216,0.35365853658536583,0.31305758313057586,1.129691646657399,45.324437372374284,False,True,True,False,0.6809338521400778,UZS,corridor_exit_down,favourable_now,3,2019-01-01,2020-01-01
corridor_exit_up_L5_r200_b50bp,65,0.2529182879377432,0.676923076923077,0.5020275750202757,1.3483782776189885,-44.23992004322337,False,True,False,True,0.7470817120622568,UZS,corridor_exit_up,window_closing,3,2019-01-01,2020-01-01
level_L120_p80,180,0.5844155844155844,0.29444444444444445,0.30493576741041245,0.9655949741315595,4.244526380461789,False,True,True,False,0.4155844155844156,UZS,level,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_down_L10_r400_b0bp,99,0.32142857142857145,0.3434343434343434,0.30493576741041245,1.1262514278035343,39.48605902090679,False,True,True,False,0.6785714285714286,UZS,corridor_exit_down,favourable_now,3,2020-01-01,2021-01-01
corridor_exit_up_L5_r200_b50bp,74,0.24025974025974026,0.6486486486486487,0.48951994590939824,1.325070927280872,-46.9555763531987,False,True,False,True,0.7597402597402597,UZS,corridor_exit_up,window_closing,3,2020-01-01,2021-01-01
level_L250_p95,120,0.3342618384401114,0.30833333333333335,0.3077816492450639,1.0017924528301887,9.4411539608266,False,True,True,False,0.6657381615598885,UZS,level,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_down_L10_r400_b0bp,110,0.3064066852367688,0.33636363636363636,0.3077816492450639,1.0928644939965695,39.14467402932148,False,True,True,False,0.6935933147632312,UZS,corridor_exit_down,favourable_now,3,2021-01-01,2022-01-01
corridor_exit_up_L10_r200_b0bp,50,0.1392757660167131,0.64,0.4895470383275261,1.3073309608540926,-25.589469497739305,False,True,False,True,0.8607242339832869,UZS,corridor_exit_up,window_closing,3,2021-01-01,2022-01-01
level_L250_p95,137,0.3333333333333333,0.32116788321167883,0.3081218274111675,1.0423405764860088,11.54582098645906,False,True,True,False,0.6666666666666667,UZS,level,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_down_L10_r400_b25bp,108,0.26277372262773724,0.32407407407407407,0.3081218274111675,1.0517725303557264,39.882200053306434,False,True,True,False,0.7372262773722628,UZS,corridor_exit_down,favourable_now,3,2022-01-01,2023-01-01
corridor_exit_up_L5_r200_b50bp,101,0.24574209245742093,0.6237623762376238,0.4847715736040609,1.2867140117153075,-47.029838901523156,False,True,False,True,0.754257907542579,UZS,corridor_exit_up,window_closing,3,2022-01-01,2023-01-01
level_L250_p95,152,0.329004329004329,0.3223684210526316,0.31078033378439335,1.0372870674509205,29.569193430642486,False,True,True,False,0.670995670995671,UZS,level,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_down_L5_r200_b0bp,189,0.4090909090909091,0.31216931216931215,0.31078033378439335,1.004469325224042,32.554773698595426,False,True,True,False,0.5909090909090908,UZS,corridor_exit_down,favourable_now,3,2023-01-01,2024-01-01
corridor_exit_up_L20_r400_b0bp,48,0.1038961038961039,0.625,0.4826341903473162,1.2949766355140186,-32.747150156549125,False,True,False,True,0.8961038961038961,UZS,corridor_exit_up,window_closing,3,2023-01-01,2024-01-01
level_L250_p95,152,0.2962962962962963,0.3223684210526316,0.3242694805194805,0.9941374086028588,29.569193430642486,False,True,True,False,0.7037037037037037,UZS,level,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_down_L10_r400_b0bp,148,0.2884990253411306,0.31756756756756754,0.3242694805194805,0.9793322734499205,37.73944915397139,False,True,True,False,0.7115009746588694,UZS,corridor_exit_down,favourable_now,3,2024-01-01,2025-01-01
corridor_exit_up_L20_r400_b0bp,52,0.10136452241715399,0.6538461538461539,0.4926948051948052,1.3270814852363453,-29.26838285532077,False,True,False,True,0.898635477582846,UZS,corridor_exit_up,window_closing,3,2024-01-01,2025-01-01
level_L250_p95,164,0.2907801418439716,0.3231707317073171,0.32927728613569324,0.981454674569142,27.508859638570314,False,True,True,False,0.7092198581560284,UZS,level,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_down_L10_r400_b0bp,164,0.2907801418439716,0.3231707317073171,0.32927728613569324,0.981454674569142,40.63967401399908,False,True,True,False,0.7092198581560284,UZS,corridor_exit_down,favourable_now,3,2025-01-01,2026-01-01
corridor_exit_up_L10_r200_b50bp,50,0.08865248226950355,0.68,0.4952064896755162,1.3731645569620254,-29.97486095564783,False,True,False,True,0.9113475177304965,UZS,corridor_exit_up,window_closing,3,2025-01-01,2026-01-01
level_L120_p80,303,0.4926829268292683,0.3201320132013201,0.32544778641432914,0.9836662794005258,16.160761210819626,False,True,True,False,0.5073170731707317,UZS,level,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_down_L10_r400_b25bp,144,0.23414634146341465,0.3194444444444444,0.32544778641432914,0.9815535940925348,43.89620202828481,False,True,True,False,0.7658536585365854,UZS,corridor_exit_down,favourable_now,3,2026-01-01,2026-09-03
corridor_exit_up_L20_r400_b0bp,66,0.1073170731707317,0.6666666666666666,0.4913822237242312,1.3567171022466757,-24.903285191538913,False,True,False,True,0.8926829268292683,UZS,corridor_exit_up,window_closing,3,2026-01-01,2026-09-03
level_L20_p80,97,0.470873786407767,0.31958762886597936,0.27918781725888325,1.1447047797563261,63.11136409838659,False,True,True,False,0.529126213592233,AMD,level,favourable_now,4,2018-01-01,2019-01-01
corridor_exit_down_L5_r400_b50bp,64,0.3106796116504854,0.34375,0.27918781725888325,1.23125,97.43092555102871,False,True,True,True,0.6893203883495146,AMD,corridor_exit_down,favourable_now,4,2018-01-01,2019-01-01
corridor_exit_up_L5_r100_b0bp,40,0.1941747572815534,0.575,0.5248730964467005,1.095502901353965,-20.428925025519572,False,True,False,False,0.8058252427184466,AMD,corridor_exit_up,window_closing,4,2018-01-01,2019-01-01
level_L20_p90,92,0.35797665369649806,0.30434782608695654,0.28733766233766234,1.0591992139523458,71.8116252413133,False,True,True,False,0.6420233463035019,AMD,level,favourable_now,4,2019-01-01,2020-01-01
corridor_exit_down_L5_r400_b50bp,78,0.3035019455252918,0.34615384615384615,0.28733766233766234,1.2046936114732725,92.26390459778543,False,True,True,True,0.6964980544747081,AMD,corridor_exit_down,favourable_now,4,2019-01-01,2020-01-01
