currency,strategy_id,signal_family,scenario,parameters,horizon,target_definition,signal_count,evaluated_signal_count,signals_per_week,hit_rate,random_hit_rate_mean,hit_lift,hit_p_value,benefit_bps,benefit_ci_low_95,benefit_ci_high_95,benefit_p_value_vs_zero,forward_change_bps,random_forward_change_bps_mean,median_gap_days,max_gap_days,first_signal,last_signal
KZT,level_L60_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,52,52,0.33548387096774196,0.40384615384615385,0.40108974358974353,1.006872303020617,0.5282392026578073,38.277036215860804,17.663642701209643,67.54106597029288,0.006644518272425249,1.97143861323096,-0.9312584941291978,6.0,182.0,2023-09-29,2026-06-17
TJS,level_L120_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,71,71,0.45806451612903226,0.36619718309859156,0.4173239436619718,0.8774890313871078,0.8438538205980066,18.994556892971445,-0.8713797683479438,43.04302592037795,0.06976744186046512,4.723919477923663,2.182082527569871,6.0,185.0,2023-11-16,2026-06-23
TJS,level_L120_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,61,61,0.3935483870967742,0.45901639344262296,0.42601092896174864,1.07747562852745,0.34219269102990035,19.733526498393125,1.5808321043866598,42.89533418146323,0.053156146179401995,6.2314663374152115,3.832685020656777,6.0,219.0,2023-11-16,2026-06-19
TJS,level_L120_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,39,39,0.25161290322580643,0.20512820512820512,0.41794871794871796,0.4907975460122699,0.9966777408637874,13.165454293638831,-3.9526646481976715,35.40398878617714,0.15282392026578073,-20.590914542268546,2.5828524947621463,6.0,262.0,2024-01-11,2026-06-10
TJS,level_L120_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,31,31,0.2,0.3225806451612903,0.42430107526881716,0.7602635580334517,0.9169435215946844,38.841370649710356,-4.309552406994789,91.1588083915743,0.07641196013289037,4.136151630200111,4.678003429684357,7.0,276.0,2024-01-13,2026-06-10
TJS,level_L20_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,80,80,0.5161290322580645,0.4125,0.4199166666666667,0.9823377654296486,0.6112956810631229,25.336958102952572,7.641399352425786,52.141111006638226,0.036544850498338874,-17.41811405142307,3.7578053441791597,6.0,94.0,2023-09-13,2026-06-10
TJS,level_L20_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,70,70,0.45161290322580644,0.34285714285714286,0.4185714285714286,0.8191126279863481,0.9102990033222591,26.59193261813115,5.510429742659627,47.90986739175446,0.019933554817275746,-18.03638369769603,1.9200090525598807,6.0,94.0,2023-10-21,2026-06-10
TJS,level_L20_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,55,55,0.3548387096774194,0.32727272727272727,0.42139393939393943,0.7766431756076513,0.9568106312292359,43.66012663727194,20.447577696939888,72.7689768155356,0.0033222591362126247,-7.953709495411267,2.3952101481569974,8.0,130.0,2023-10-21,2026-05-19
TJS,level_L20_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,46,46,0.2967741935483871,0.30434782608695654,0.4225362318840579,0.7202881152460986,0.973421926910299,41.46826376640229,28.964882126984886,59.1302596707393,0.0033222591362126247,-14.399853766488318,3.683320004350599,10.0,127.0,2023-10-21,2026-05-19
TJS,level_L250_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,50,50,0.3225806451612903,0.38,0.4253333333333333,0.8934169278996866,0.7873754152823921,8.233627308906488,-15.611372223417177,35.71211579987965,0.25249169435215946,5.6786133001455825,3.34916913420977,6.0,283.0,2024-05-28,2026-06-23
TJS,level_L250_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,38,38,0.24516129032258063,0.47368421052631576,0.4231578947368421,1.1194029850746268,0.3222591362126246,14.367270888768354,-6.8680993643199155,46.09652684248494,0.1760797342192691,5.9025510583636445,4.002901835205562,6.0,303.0,2024-06-19,2026-06-19
TJS,level_L250_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,26,26,0.16774193548387098,0.38461538461538464,0.42705128205128207,0.9006304413089162,0.7342192691029901,28.927474555521083,-17.034607455831143,105.19437784155859,0.16943521594684385,18.245410132699444,3.8654958751364803,6.0,356.0,2024-06-20,2026-06-16
TJS,level_L250_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,18,18,0.11612903225806452,0.5555555555555556,0.4268518518518518,1.3015184381778744,0.16611295681063123,80.26134235066812,24.406859080800775,183.50696377356095,0.03986710963455149,91.54149376336389,5.312525420953592,8.0,384.0,2024-06-20,2026-06-10
TJS,level_L60_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,79,79,0.5096774193548387,0.3037974683544304,0.419789029535865,0.7236908231983114,0.9900332225913622,13.734561066680405,0.09734429325989258,28.98124006843157,0.059800664451827246,-7.727187419299706,2.1093130065598444,6.0,154.0,2023-10-21,2026-06-16
TJS,level_L60_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,67,67,0.432258064516129,0.31343283582089554,0.4165671641791045,0.7524184879971336,0.9634551495016611,14.796280073328662,-1.1346888744455224,32.571219135701185,0.04983388704318937,-18.888947835087905,1.9634700407774017,6.0,181.0,2023-10-24,2026-06-10
TJS,level_L60_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,52,52,0.33548387096774196,0.2692307692307692,0.4225,0.6372325898953117,1.0,21.087221274385247,-0.9801049627154185,49.0269834869514,0.07308970099667775,-21.93617776123982,2.924243428969268,6.0,217.0,2023-10-25,2026-06-10
TJS,level_L60_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,44,44,0.2838709677419355,0.3181818181818182,0.4189393939393939,0.759493670886076,0.9667774086378738,34.97123195576059,12.545630474034425,61.30200665808353,0.0033222591362126247,-4.574500211268329,0.8470428980561102,6.0,220.0,2023-10-25,2026-05-28
UZS,level_L120_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,89,89,0.5741935483870968,0.33707865168539325,0.4062546816479401,0.829722503918134,0.9368770764119602,4.776583809779378,-4.043662006859371,14.241765831308435,0.18604651162790697,-17.123974064081242,-2.4060095478175034,6.0,189.0,2023-10-28,2026-06-19
UZS,level_L120_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,77,77,0.4967741935483871,0.37662337662337664,0.41268398268398265,0.9126193223539285,0.7940199335548173,6.336524723478769,-5.37839305274036,19.912840011564068,0.16943521594684385,-14.139314064090504,-0.15290628948100637,6.0,189.0,2023-11-15,2026-06-18
UZS,level_L120_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,60,60,0.3870967741935484,0.3333333333333333,0.4076666666666667,0.8176614881439084,0.9102990033222591,16.3677070680423,4.152795838498868,31.100187100574484,0.016611295681063124,-10.179190434483917,-2.1556253606907645,6.0,191.0,2023-11-16,2026-06-10
UZS,level_L120_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 120}",2,no_lower_price_in_next_h_observations,44,44,0.2838709677419355,0.29545454545454547,0.4135606060606061,0.7144165598094889,0.9800664451827242,14.981295426178542,-4.418768571346613,32.03976131604275,0.053156146179401995,-24.709815857344697,-0.06565378159467969,6.0,192.0,2023-11-21,2026-05-27
UZS,level_L20_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,82,82,0.5290322580645161,0.24390243902439024,0.4136178861788618,0.5896805896805897,1.0,8.282474936356879,-3.9250145051529315,20.656042486742702,0.11295681063122924,-42.967390098111,-0.3713454748416762,6.0,94.0,2023-09-13,2026-05-27
UZS,level_L20_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,76,76,0.49032258064516127,0.2894736842105263,0.4136842105263158,0.6997455470737913,1.0,24.013580208834107,8.113312888338847,42.262239521700046,0.009966777408637873,-17.248753411837196,-0.6801882577537933,6.0,97.0,2023-09-13,2026-05-28
UZS,level_L20_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,65,65,0.41935483870967744,0.3076923076923077,0.4060512820512821,0.7577671129072998,0.9667774086378738,31.563449114032124,11.232054280092463,57.62923071842159,0.016611295681063124,-21.404373020799444,-1.0088553576239063,7.0,141.0,2023-09-23,2026-05-28
UZS,level_L20_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 20}",2,no_lower_price_in_next_h_observations,50,50,0.3225806451612903,0.26,0.41159999999999997,0.631681243926142,0.9900332225913622,30.858104369885055,18.72503310769153,44.59096335664428,0.0033222591362126247,-34.09792557086513,0.07761371203705257,7.0,141.0,2023-09-26,2026-05-19
UZS,level_L250_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,75,75,0.4838709677419355,0.37333333333333335,0.41568888888888894,0.8981075590719555,0.8338870431893688,3.6507952861801156,-7.689461993807075,16.783573491496696,0.3289036544850498,-13.871657523347821,0.40830302923700484,6.0,160.0,2024-01-17,2026-06-24
UZS,level_L250_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,61,61,0.3935483870967742,0.3442622950819672,0.4040437158469945,0.8520421963754397,0.8803986710963455,10.423496974625243,-2.152479306555326,24.76584315069881,0.07641196013289037,1.953865101538839,-2.450063502507388,6.0,190.0,2024-05-07,2026-06-24
UZS,level_L250_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,51,51,0.32903225806451614,0.39215686274509803,0.4074509803921569,0.9624639076034648,0.6245847176079734,9.665074951620388,-11.123663209929184,33.38964644920591,0.1893687707641196,-0.801277588686319,-3.3439081360979372,6.0,266.0,2024-05-22,2026-06-20
UZS,level_L250_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 250}",2,no_lower_price_in_next_h_observations,39,39,0.25161290322580643,0.358974358974359,0.4095726495726496,0.8764607679465776,0.8172757475083057,18.025442532350766,1.3332991927050675,36.794670018193266,0.029900332225913623,-2.9769672619571432,-1.6604513691000222,6.0,296.0,2024-05-25,2026-06-10
UZS,level_L60_p70,level,favourable_now,"{""higher_share"": 0.7, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,90,90,0.5806451612903226,0.3333333333333333,0.4103703703703704,0.8122743682310468,0.9634551495016611,6.614531279483083,-6.462865523878676,20.626386360775676,0.19269102990033224,-24.26553266123453,-0.6930303711964587,6.0,170.0,2023-10-21,2026-06-16
UZS,level_L60_p80,level,favourable_now,"{""higher_share"": 0.8, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,79,79,0.5096774193548387,0.3037974683544304,0.41202531645569623,0.7373271889400921,0.9900332225913622,11.925099854405769,-2.615544955587864,26.311018539210412,0.06976744186046512,-23.053934370297863,-1.705449640961661,6.0,168.0,2023-10-21,2026-06-10
UZS,level_L60_p90,level,favourable_now,"{""higher_share"": 0.9, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,61,61,0.3935483870967742,0.29508196721311475,0.4140983606557377,0.7125890736342043,0.9933554817275747,9.129090890055297,-4.0649268036713,22.298937498176013,0.08637873754152824,-35.60158393687556,-1.4810531859170248,6.0,170.0,2023-10-24,2026-05-27
UZS,level_L60_p95,level,favourable_now,"{""higher_share"": 0.95, ""lookback"": 60}",2,no_lower_price_in_next_h_observations,55,55,0.3548387096774194,0.4909090909090909,0.406,1.2091356918943126,0.12624584717607973,37.2720053406354,11.934406800693003,67.61002913130324,0.009966777408637873,-3.908290494257605,-0.8624026216637719,7.0,175.0,2023-10-24,2026-05-28
AMD,corridor_exit_down_L10_r100_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,4,4,0.025806451612903226,0.25,0.36,0.6944444444444444,0.8239202657807309,38.64831817087855,-14.728963018578733,87.37493384274319,0.07308970099667775,-50.57647870092358,4.973126096256621,134.0,310.0,2024-07-24,2025-11-22
AMD,corridor_exit_down_L10_r100_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,3,3,0.01935483870967742,0.3333333333333333,0.33,1.01010101010101,0.6777408637873754,42.48626317079414,-26.668405241904356,91.79248524048944,0.2724252491694352,-66.49939044759375,-4.513634860014998,243.0,310.0,2024-07-24,2025-11-22
AMD,corridor_exit_down_L10_r100_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,2,2,0.012903225806451613,0.5,0.3333333333333333,1.5,0.574750830564784,87.37493384274319,82.95738244499695,91.79248524048944,0.0033222591362126247,5.76080102045573,-13.398738157487681,176.0,176.0,2025-05-30,2025-11-22
AMD,corridor_exit_down_L10_r200_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,17,17,0.10967741935483871,0.23529411764705882,0.3505882352941176,0.6711409395973156,0.8803986710963455,31.591268203600542,1.007844071343483,62.834918600541,0.026578073089700997,-67.32088057281447,0.6047755440778972,41.5,268.0,2023-09-30,2026-05-13
AMD,corridor_exit_down_L10_r200_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,16,16,0.1032258064516129,0.25,0.348125,0.718132854578097,0.9169435215946844,38.94203088900018,7.891158019006348,72.01170022801786,0.013289036544850499,-38.87386133759371,-2.04679571042551,43.0,268.0,2023-10-03,2026-05-13
AMD,corridor_exit_down_L10_r200_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,11,11,0.07096774193548387,0.2727272727272727,0.34909090909090906,0.78125,0.8073089700996677,51.913287452277444,5.587259120394531,84.80845384324205,0.0033222591362126247,-25.607652137574767,0.48632457538198387,83.5,268.0,2023-10-03,2026-05-14
AMD,corridor_exit_down_L10_r400_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,37,37,0.23870967741935484,0.2972972972972973,0.34387387387387386,0.8645533141210375,0.760797342192691,48.86939915906751,21.303674142708115,82.81568237307026,0.006644518272425249,-34.88146568756926,-1.5806532700522946,21.0,140.0,2023-09-13,2026-05-19
AMD,corridor_exit_down_L10_r400_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,33,33,0.2129032258064516,0.30303030303030304,0.3519191919191919,0.8610792192881745,0.7774086378737541,51.50375127863582,20.1733639386348,86.9862727251381,0.006644518272425249,-27.86545401180076,0.2570288314732654,24.0,140.0,2023-09-13,2026-05-19
AMD,corridor_exit_down_L10_r400_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,26,26,0.16774193548387098,0.2692307692307692,0.34384615384615386,0.7829977628635346,0.8372093023255814,68.05759015297009,26.007151244810323,111.85498923869216,0.006644518272425249,-11.19566284123878,-1.7795471362905997,31.0,140.0,2023-09-13,2026-05-20
AMD,corridor_exit_down_L20_r200_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 20, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,4,4,0.025806451612903226,0.0,0.3466666666666667,0.0,1.0,22.762223603768895,9.292617071883225,28.433953212000308,0.0033222591362126247,-41.64318478555501,-6.974102241557809,327.0,400.0,2024-05-07,2026-05-14
AMD,corridor_exit_down_L20_r200_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 20, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,3,3,0.01935483870967742,0.0,0.35555555555555557,0.0,1.0,27.252092447730785,23.946188212011776,28.905044565590288,0.0033222591362126247,-45.89473684703415,-1.3404093610312748,368.5,727.0,2024-05-07,2026-05-14
AMD,corridor_exit_down_L20_r200_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 20, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,1,1,0.0064516129032258064,0.0,0.37333333333333335,0.0,1.0,23.946188212011776,,,,-119.47245147216901,8.60701137363681,,,2026-05-14,2026-05-14
AMD,corridor_exit_down_L20_r400_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 20, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,15,15,0.0967741935483871,0.3333333333333333,0.3502222222222222,0.9517766497461929,0.6378737541528239,32.65402720562801,6.468933014092278,58.21489858501982,0.006644518272425249,-15.002504902510282,-0.5108061437746096,48.0,297.0,2023-10-03,2026-05-19
AMD,corridor_exit_down_L20_r400_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 20, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,14,14,0.09032258064516129,0.35714285714285715,0.3476190476190476,1.0273972602739727,0.5813953488372093,51.95798718824291,38.809345397529235,66.66471848492846,0.0033222591362126247,21.834374794595544,3.693890007449007,43.0,297.0,2023-10-04,2026-05-20
AMD,corridor_exit_down_L20_r400_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 20, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,9,9,0.05806451612903226,0.2222222222222222,0.34851851851851856,0.6376195536663123,0.867109634551495,59.5349129278808,41.97574189147207,79.49204514027973,0.0033222591362126247,63.76095416965489,-2.6750089907655155,93.0,297.0,2023-10-04,2026-05-20
AMD,corridor_exit_down_L5_r100_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,34,34,0.21935483870967742,0.17647058823529413,0.3491176470588236,0.5054759898904801,0.9900332225913622,13.031172405673054,-8.089716208621807,29.7260229672277,0.07308970099667775,-66.56246101958055,-0.2754538029460794,21.0,110.0,2023-09-22,2026-07-25
AMD,corridor_exit_down_L5_r100_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,25,25,0.16129032258064516,0.24,0.35093333333333326,0.6838905775075989,0.9335548172757475,23.25148301754343,1.0603242684830763,43.97692311695982,0.013289036544850499,-66.48598259512138,-1.762059418974449,28.0,109.0,2023-09-23,2026-02-17
AMD,corridor_exit_down_L5_r100_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,17,17,0.10967741935483871,0.23529411764705882,0.34705882352941175,0.6779661016949152,0.9102990033222591,24.429280304799818,-6.827541517260474,57.268463535926074,0.0664451827242525,-98.42420220706887,-2.9739866803244026,42.5,123.0,2023-10-03,2026-02-17
AMD,corridor_exit_down_L5_r200_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,58,58,0.3741935483870968,0.1896551724137931,0.3449425287356322,0.5498167277574142,1.0,24.617951421540972,9.419590004190509,39.05721900099471,0.0033222591362126247,-59.45190776061445,-1.510038382493148,15.0,58.0,2023-09-12,2026-08-21
AMD,corridor_exit_down_L5_r200_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,47,47,0.3032258064516129,0.2765957446808511,0.3527659574468085,0.7840772014475272,0.9036544850498339,36.69060620519097,17.61710333238561,52.056557194232305,0.0033222591362126247,-48.572408127863206,-0.6936138419495512,17.0,109.0,2023-09-13,2026-08-21
AMD,corridor_exit_down_L5_r200_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,33,33,0.2129032258064516,0.21212121212121213,0.3475757575757576,0.6102877070619006,0.9767441860465116,39.485343083148976,16.202586804108915,62.645322254170985,0.0033222591362126247,-65.28195564670156,-1.8972982328630437,22.0,123.0,2023-09-13,2026-07-08
AMD,corridor_exit_down_L5_r400_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,76,76,0.49032258064516127,0.25,0.3426315789473684,0.729646697388633,0.9700996677740864,42.10990086580137,21.86906033071463,64.7912571208623,0.0033222591362126247,-39.849468092086745,-1.3972132428523898,12.0,52.0,2023-09-12,2026-08-21
AMD,corridor_exit_down_L5_r400_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,65,65,0.41935483870967744,0.3230769230769231,0.3425641025641026,0.9431137724550899,0.6976744186046512,52.07035102711891,28.077818290516603,76.92916185175808,0.0033222591362126247,-30.988262876476345,-3.31533942541865,11.5,92.0,2023-09-13,2026-08-21
AMD,corridor_exit_down_L5_r400_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,49,49,0.3161290322580645,0.30612244897959184,0.3459863945578231,0.8847817538340543,0.7873754152823921,63.54657357751331,36.58852678538212,95.79765249311006,0.0033222591362126247,-32.831190356002246,-0.5373440612757325,14.5,123.0,2023-09-13,2026-07-08
AMD,corridor_exit_down_L5_r50_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 50.0}",3,no_lower_price_in_next_h_observations,14,14,0.09032258064516129,0.14285714285714285,0.3476190476190476,0.410958904109589,0.9933554817275747,1.2992008377853732,-33.02247558610153,36.34779230267862,0.4584717607973422,-106.06598208628311,-2.700424814178311,39.0,271.0,2023-09-30,2026-07-25
AMD,corridor_exit_down_L5_r50_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 50.0}",3,no_lower_price_in_next_h_observations,11,11,0.07096774193548387,0.2727272727272727,0.36393939393939395,0.7493755203996668,0.8239202657807309,27.92958491632686,-7.201763690835587,65.2494610843108,0.08970099667774087,-61.14631535624576,3.5548160582864163,57.5,269.0,2023-10-03,2025-11-14
AMD,corridor_exit_down_L5_r50_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 5, ""max_range_bps"": 50.0}",3,no_lower_price_in_next_h_observations,7,7,0.04516129032258064,0.2857142857142857,0.3295238095238095,0.8670520231213873,0.7209302325581395,27.250864028714066,-25.448090181934337,87.61673072326573,0.2425249169435216,-97.63415331473655,-9.919837477729546,69.5,269.0,2023-10-03,2025-05-30
KGS,corridor_exit_down_L10_r100_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,4,4,0.025806451612903226,0.0,0.3325,0.0,1.0,31.85418668996909,5.834756469175367,70.17862990244188,0.03986710963455149,-25.930234740539902,-2.7859371760873692,136.0,395.0,2024-05-21,2025-11-22
KGS,corridor_exit_down_L10_r100_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,2,2,0.012903225806451613,0.0,0.33666666666666667,0.0,1.0,62.83524978982658,34.18488994829217,91.48560963136099,0.0033222591362126247,-23.675277943880914,-9.6461275717764,134.0,134.0,2025-07-11,2025-11-22
KGS,corridor_exit_down_L10_r100_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 100.0}",3,no_lower_price_in_next_h_observations,1,1,0.0064516129032258064,0.0,0.39666666666666667,0.0,1.0,91.48560963136099,,,,-54.478755719826744,-6.171710799120017,,,2025-11-22,2025-11-22
KGS,corridor_exit_down_L10_r200_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,18,18,0.11612903225806452,0.2222222222222222,0.33870370370370373,0.656096227446692,0.9435215946843853,32.230252931601775,10.63878527894036,58.31688206918989,0.016611295681063124,-20.546866340817534,-5.369365699592078,41.0,261.0,2023-11-10,2026-05-08
KGS,corridor_exit_down_L10_r200_b25bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 25.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,14,14,0.09032258064516129,0.35714285714285715,0.3661904761904762,0.975292587776333,0.6345514950166113,57.90181329092115,25.83071047001067,85.60718901489554,0.0033222591362126247,28.583196149698754,-0.5056582682593961,51.0,268.0,2023-11-15,2026-05-09
KGS,corridor_exit_down_L10_r200_b50bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 50.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 200.0}",3,no_lower_price_in_next_h_observations,12,12,0.07741935483870968,0.4166666666666667,0.36305555555555563,1.1476664116296862,0.45514950166112955,75.07832418416727,42.51236678379032,100.23299883697571,0.0033222591362126247,58.80703661372257,3.1985245277782304,62.0,268.0,2023-11-15,2026-05-13
KGS,corridor_exit_down_L10_r400_b0bp,corridor_exit_down,favourable_now,"{""breakout_bps"": 0.0, ""direction"": ""down"", ""lookback"": 10, ""max_range_bps"": 400.0}",3,no_lower_price_in_next_h_observations,39,39,0.25161290322580643,0.2564102564102564,0.34854700854700854,0.7356547327121137,0.9235880398671097,57.20126413473188,31.56344561538567,88.79023163617771,0.0033222591362126247,-9.528110928699405,-0.8469170297009146,19.5,112.0,2023-09-13,2026-05-15
